Crash Number,Crash Date,Crash Time,City/Town,Crash Severity,Roadway,Near Intersection Roadway,Landmark,Police Agency
3751021,11/15/2013,7:27 PM,WORCESTER,Property damage only (none injured),PLEASANT STREET / NEWTON SQUARE / HIGHLAND STREET,,,Local police
3752924,11/2/2013,2:27 PM,WORCESTER,Unknown,SALISBURY STREET,,,Local police
3752940,11/3/2013,12:15 PM,WORCESTER,Property damage only (none injured),HIGHLAND STREET / WEST STREET,Rte 17,,Local police
3752977,11/1/2013,10:45 AM,WORCESTER,Property damage only (none injured),INSTITUTE ROAD / HARVARD STREET,,,Local police
3753062,12/4/2013,6:13 PM,WORCESTER,Property damage only (none injured),HIGHLAND STREET / GERMAIN STREET,,,Local police
3753065,12/4/2013,6:05 PM,WORCESTER,Property damage only (none injured),HIGHLAND STREET,,,Local police
3753080,12/4/2013,3:19 PM,WORCESTER,Property damage only (none injured),PARK AVENUE,,,Local police
3753093,12/4/2013,12:04 PM,WORCESTER,Property damage only (none injured),HIGHLAND STREET,,,Local police
3753689,11/5/2013,12:27 PM,WORCESTER,Property damage only (none injured),MAY STREET,,,Local police
3753739,11/18/2013,2:56 PM,WORCESTER,Non-fatal injury,JUNE STREET,BERKMANS STREET,,Local police
3753740,11/18/2013,2:30 PM,WORCESTER,Non-fatal injury,HIGHLAND STREET,,,Local police
3753842,12/30/2013,2:00 PM,WORCESTER,Property damage only (none injured),HIGHLAND STREET / PARK AVENUE,,,Local police
3753880,11/19/2013,12:28 AM,WORCESTER,Property damage only (none injured),CATHARINE STREET,,,Local police
3753884,11/18/2013,9:26 PM,WORCESTER,Property damage only (none injured),CHANDLER STREET / JUNE STREET,,,Local police
3754994,12/18/2013,9:15 AM,WORCESTER,Property damage only (none injured),CHANDLER STREET / JUNE STREET,,,Local police
3755039,12/14/2013,1:09 AM,WORCESTER,Not Reported,JUNE STREET,,,Local police
3755563,12/13/2013,11:03 PM,WORCESTER,Property damage only (none injured),WINDSOR STREET,,,Local police
3755859,12/26/2013,1:31 PM,WORCESTER,Property damage only (none injured),HIGHLAND STREET,,STREET POLE,Local police
3755905,12/26/2013,1:00 PM,WORCESTER,Property damage only (none injured),GOLDSBERRY STREET / LINCOLN STREET,,,Local police
3755912,12/24/2013,11:30 AM,WORCESTER,Not Reported,VINTON STREET,,,Local police
3755924,12/12/2013,10:55 AM,WORCESTER,Non-fatal injury,HIGHLAND STREET,,,Local police
3756361,11/27/2013,11:30 AM,WORCESTER,Non-fatal injury,SALISBURY STREET / PARK AVENUE,,,Local police
3756454,11/25/2013,3:00 PM,WORCESTER,Property damage only (none injured),MAY STREET,MILL STREET,,Local police
3756466,12/1/2013,6:51 AM,WORCESTER,Property damage only (none injured),PLEASANT STREET / MONROE AVENUE,,,Local police
3756477,12/15/2013,4:10 PM,WORCESTER,Property damage only (none injured),HIGHLAND STREET / TROWBRIDGE ROAD,,,Local police
3756701,12/26/2013,1:52 PM,WORCESTER,Property damage only (none injured),SALISBURY STREET / MASSACHUSETTS AVENUE,,,Local police
3756705,12/26/2013,1:40 AM,WORCESTER,Property damage only (none injured),JUNE STREET / HADWEN ROAD,,,Local police
3756712,11/26/2013,8:15 PM,WORCESTER,Property damage only (none injured),CHANDLER STREET,CLARIDGE DRIVE,STUDENT AFFAIRS,Local police
3756731,12/14/2013,11:45 PM,WORCESTER,Property damage only (none injured),SWAN AVENUE,,,Local police
3756759,12/23/2013,8:06 PM,WORCESTER,Property damage only (none injured),SALISBURY STREET / PARK AVENUE,,,Local police
3756760,12/5/2013,5:14 PM,WORCESTER,Property damage only (none injured),DUXBURY ROAD / LINCOLN STREET,,,Local police
3756794,12/21/2013,12:29 PM,WORCESTER,Property damage only (none injured),GROVE STREET,,,Local police
3756801,12/20/2013,10:41 PM,WORCESTER,Non-fatal injury,LINCOLN STREET / HARLOW STREET,,,Local police
3756949,11/21/2013,2:15 PM,WORCESTER,Property damage only (none injured),PARK AVENUE,HIGHLAND STREET,,Local police
3756961,11/28/2013,11:58 AM,WORCESTER,Property damage only (none injured),LINCOLN STREET,,,Local police
3757033,11/20/2013,7:15 PM,WORCESTER,Property damage only (none injured),HIGHLAND STREET / DENNY STREET,,,Local police
3768156,11/23/2013,5:42 PM,WORCESTER,Property damage only (none injured),GODDARD MEMORIAL DRIVE,,,Local police
3768178,12/27/2013,4:05 PM,WORCESTER,Not Reported,Rte 290,,,Local police
3768928,11/7/2013,5:30 PM,WORCESTER,Property damage only (none injured),PLANTATION STREET,,,Local police
3770424,12/10/2013,8:16 PM,WORCESTER,Property damage only (none injured),GODDARD MEMORIAL DRIVE,,,Local police
3770839,12/10/2013,6:20 PM,WORCESTER,Property damage only (none injured),JUNE STREET / HADWEN ROAD,,,Local police
3772036,11/9/2013,4:45 PM,WORCESTER,Property damage only (none injured),LANCASTER STREET / LANCASTER TERRACE,,,Local police
3772239,11/8/2013,1:00 PM,WORCESTER,Non-fatal injury,NORTHAMPTON STREET / WESTMINSTER STREET,,,Local police
3774342,12/16/2012,3:51 PM,WORCESTER,Not Reported,FORBES STREET,,30 23 FORBES ST,Local police
3792744,12/20/2013,10:50 AM,WORCESTER,Property damage only (none injured),SALISBURY STREET / LANCASTER STREET,,,Local police
3795110,12/19/2013,7:04 PM,WORCESTER,Not Reported,WINDSOR STREET,,,Local police
3795121,12/19/2013,2:42 PM,WORCESTER,Not Reported,PERKINS STREET,,,Local police
3795126,12/19/2013,11:56 AM,WORCESTER,Property damage only (none injured),LINCOLN STREET / HARLOW STREET,,,Local police
3797891,11/5/2013,6:15 PM,WORCESTER,Property damage only (none injured),SALISBURY STREET / LINCOLN STREET Rte 70 S,,,Local police
3956809,9/22/2013,2:14 AM,WORCESTER,Property damage only (none injured),LINCOLN STREET Rte SR70 N / RAMP-RT 70 TO RT 290 EB (W),,SUMMER STREET,Local police
3986995,9/15/2013,12:18 PM,WORCESTER,Non-fatal injury,MAY STREET,JUNE STREET,,Local police
3991808,1/3/2015,6:45 PM,WORCESTER,Property damage only (none injured),Rte 290 W,,,State police
3991813,1/7/2015,9:15 AM,WORCESTER,Property damage only (none injured),Rte 290 E,UNKNOWN,,State police
3992308,1/2/2015,4:25 PM,WORCESTER,Property damage only (none injured),Rte 290 E,,,State police
3997847,1/17/2015,2:05 AM,WORCESTER,Non-fatal injury,Rte 290 E,,,State police
3998659,1/20/2015,3:30 PM,WORCESTER,Non-fatal injury,Rte 290 E,UNKNOWN,,State police
3999632,1/19/2015,1:32 PM,WORCESTER,Property damage only (none injured),Rte 290 E,,EXIT 19/20 SPLIT,State police
4000799,1/31/2015,12:02 PM,WORCESTER,Property damage only (none injured),Rte 290 E,UNKNOWN,,State police
4000915,1/20/2015,6:50 AM,WORCESTER,Property damage only (none injured),Rte 290 E,UNKNOWN,,State police
4000917,1/22/2015,10:00 AM,WORCESTER,Non-fatal injury,Rte 290 E,UNKNOWN,,State police
4004300,1/26/2015,2:04 PM,WORCESTER,Non-fatal injury,Rte 290 W,UNKNOWN,,State police
4004303,2/5/2015,6:00 PM,WORCESTER,Property damage only (none injured),Rte 290 W,UNKNOWN,,State police
4007163,2/8/2015,8:44 PM,WORCESTER,Property damage only (none injured),Rte 290 E,UNKNOWN,,State police
4007172,2/12/2015,8:31 AM,WORCESTER,Property damage only (none injured),Rte 290 E,UNKNOWN,,State police
4007176,2/13/2015,9:31 AM,WORCESTER,Non-fatal injury,Rte 290 W,UNKNOWN,,State police
4007818,2/12/2015,7:52 AM,WORCESTER,Property damage only (none injured),Rte 290 E,,,State police
4007967,2/12/2015,10:21 AM,WORCESTER,Property damage only (none injured),Rte 290 E,,,State police
4008000,1/16/2015,3:22 PM,WORCESTER,Property damage only (none injured),HIGHLAND STREET,,,Local police
4010148,2/13/2015,3:45 PM,WORCESTER,Property damage only (none injured),Rte 290 W,UNKNOWN,,State police
4010150,2/14/2015,7:05 AM,WORCESTER,Non-fatal injury,Rte 290 E,UNKNOWN,,State police
4011575,2/12/2015,3:15 PM,WORCESTER,Non-fatal injury,Rte 290 E,UNKNOWN,,State police
4011577,2/13/2015,7:20 PM,WORCESTER,Property damage only (none injured),Rte 290 W,UNKNOWN,,State police
4013532,2/19/2015,7:00 PM,WORCESTER,Property damage only (none injured),Rte 290 E,UNKNOWN,,State police
4018834,3/7/2015,12:10 AM,WORCESTER,Non-fatal injury,Rte 290 E,,,State police
4020143,2/16/2015,11:40 AM,WORCESTER,Property damage only (none injured),HIGHLAND STREET,,,Local police
4020488,1/9/2015,11:00 AM,WORCESTER,Property damage only (none injured),PARK AVENUE / INSTITUTE ROAD,,,Local police
4021487,1/28/2015,9:22 AM,WORCESTER,Property damage only (none injured),BRITTAN LANE,,,Local police
4021489,1/28/2015,4:00 PM,WORCESTER,Property damage only (none injured),WESTMINSTER STREET / MOUNT VERNON STREET,,,Local police
4021875,1/7/2015,11:10 AM,WORCESTER,Property damage only (none injured),LINCOLN STREET / GOLDSBERRY STREET,,,Local police
4024818,3/9/2015,4:00 PM,WORCESTER,Non-fatal injury,Rte 290 W,UNKNOWN,,State police
4026954,3/12/2015,7:52 AM,WORCESTER,Property damage only (none injured),Rte 290 E,,,State police
4028160,2/12/2015,10:16 AM,WORCESTER,Property damage only (none injured),HERBERT ROAD / HADWEN ROAD,,,Local police
4030694,4/1/2015,3:50 PM,WORCESTER,Property damage only (none injured),RAMP-RT 290 WB TO RT 70 (W),,,State police
4031772,3/1/2015,9:20 AM,WORCESTER,Not Reported,LINCOLN STREET / CATHARINE STREET,,,Local police
4032962,4/14/2015,4:52 PM,WORCESTER,Property damage only (none injured),Rte 290 W,UNKNOWN,,State police
4033814,3/6/2015,10:15 AM,WORCESTER,Property damage only (none injured),PARK AVENUE,,,Local police
4033884,3/16/2015,4:15 PM,WORCESTER,Property damage only (none injured),LINCOLN STREET,,,Local police
4035883,4/26/2015,1:15 AM,WORCESTER,Non-fatal injury,Rte 290 E,UNKNOWN,,State police
4036450,1/6/2015,5:38 PM,WORCESTER,Non-fatal injury,PARK AVENUE,,,Local police
4036457,1/7/2015,10:25 AM,WORCESTER,Property damage only (none injured),LINCOLN STREET,,,Local police
4036585,4/15/2015,2:00 PM,WORCESTER,Property damage only (none injured),Rte 290 W,,OFF RAMP,State police
4036901,4/21/2015,4:48 PM,WORCESTER,Property damage only (none injured),INTERSTATE 290 Rte 290 W,,,State police
4037581,1/18/2015,00:98 AM,WORCESTER,Not Reported,ROB ROY ROAD,,,Local police
4038124,1/10/2015,1:15 AM,WORCESTER,Not Reported,ELBRIDGE STREET,,,Local police
4038157,1/2/2015,1:50 PM,WORCESTER,Property damage only (none injured),HIGHLAND STREET,,,Local police
4038192,1/2/2015,6:45 AM,WORCESTER,Not Reported,WESTMINSTER STREET,,,Local police
4039389,4/25/2015,5:00 PM,WORCESTER,Property damage only (none injured),PLANTATION STREET / RAMP-PLANTATION ST TO RT 290 WB,,,State police
4040464,4/26/2015,1:30 AM,WORCESTER,Property damage only (none injured),LINCOLN STREET Rte UNKNOW,,,State police
4042851,4/29/2015,8:13 AM,WORCESTER,Property damage only (none injured),MILL STREET,,,Local police
4044081,1/23/2015,4:14 PM,WORCESTER,Property damage only (none injured),HIGHLAND STREET / ORMOND STREET,,,Local police
4044097,1/7/2015,10:00 PM,WORCESTER,Property damage only (none injured),SHAFFNER STREET,,,Local police
4044522,5/14/2015,4:15 PM,WORCESTER,Property damage only (none injured),Rte 290 W,UNKNOWN,,State police
4045013,5/13/2015,5:36 PM,WORCESTER,Property damage only (none injured),Rte 290 W,UNKNOWN,,State police
4045699,5/16/2015,5:10 AM,WORCESTER,Property damage only (none injured),RAMP-RT 290 EB TO PLANTATION ST,,,State police
4046083,1/30/2015,7:00 PM,WORCESTER,Non-fatal injury,JUNE STREET / HADWEN ROAD,,,Local police
4046994,1/17/2015,12:51 PM,WORCESTER,Property damage only (none injured),DOVER STREET,,,Local police
4047078,1/16/2015,7:30 PM,WORCESTER,Property damage only (none injured),PARK AVENUE Rte 190 N,,,Local police
4047083,1/16/2015,5:15 PM,WORCESTER,Property damage only (none injured),LINCOLN STREET / STURGIS STREET,,,Local police
4047741,1/28/2015,1:52 PM,WORCESTER,Property damage only (none injured),SALISBURY STREET / GROVE STREET,,,Local police
4047750,1/28/2015,00:98 AM,WORCESTER,Property damage only (none injured),JUNE STREET,,,Local police
4047766,4/23/2015,11:54 PM,WORCESTER,Property damage only (none injured),GREEN HILL PARKWAY,,,Local police
4047785,3/13/2015,2:08 AM,WORCESTER,Non-fatal injury,HIGHLAND STREET / PLEASANT STREET / NEWTON SQUARE ROTARY,,,Local police
4048512,1/26/2015,9:48 PM,WORCESTER,Not Reported,HIGHLAND STREET,GERMAIN STREET,,Local police
4048527,1/26/2015,5:50 PM,WORCESTER,Property damage only (none injured),LINCOLN STREET,,,Local police
4048609,3/11/2015,8:30 AM,WORCESTER,Property damage only (none injured),FISKE STREET / WOODMAN ROAD,,,Local police
4048617,1/20/2015,2:05 PM,WORCESTER,Property damage only (none injured),HIGHLAND STREET / RUSSELL STREET,,,Local police
4048632,3/12/2015,8:20 AM,WORCESTER,Not Reported,PLANTATION STREET,,,Local police
4049231,4/13/2015,4:28 PM,WORCESTER,Property damage only (none injured),LINCOLN STREET,,,Local police
4049247,4/12/2015,1:09 PM,WORCESTER,Property damage only (none injured),CHANDLER STREET,MAY STREET,WORCESTER STATE UNIV,Local police
4049303,1/23/2015,5:05 PM,WORCESTER,Non-fatal injury,CHANNING STREET / GREEN HILL PARKWAY,,,Local police
4049312,1/24/2015,5:42 PM,WORCESTER,Property damage only (none injured),LINCOLN STREET,FREDERICK STREET,,Local police
4049541,6/3/2015,8:30 AM,WORCESTER,Property damage only (none injured),Rte 290 W,UNKNOWN,,State police
4049797,1/9/2015,11:36 AM,WORCESTER,Property damage only (none injured),JUNE STREET,,,Local police
4050073,6/2/2015,5:00 PM,WORCESTER,Property damage only (none injured),Rte 290 W,,,State police
4050721,2/4/2015,7:42 PM,WORCESTER,Property damage only (none injured),LINCOLN STREET,,,Local police
4051119,1/13/2015,4:45 PM,WORCESTER,Non-fatal injury,PERKINS STREET / WESTMINSTER STREET,,,Local police
4051499,1/18/2015,8:17 PM,WORCESTER,Property damage only (none injured),PLEASANT STREET / HIGHLAND STREET,,,Local police
4051764,1/7/2015,10:00 PM,WORCESTER,Non-fatal injury,FREDERICK STREET,,,Local police
4051774,1/26/2015,3:00 PM,WORCESTER,Property damage only (none injured),PARK AVENUE,,,Local police
4051787,1/23/2015,7:15 AM,WORCESTER,Unknown,HIGHLAND STREET / NEWTON AVENUE / JUNE STREET,,,Local police
4052183,1/25/2015,12:30 PM,WORCESTER,Non-fatal injury,SALISBURY STREET,,,Local police
4052211,1/26/2015,3:30 PM,WORCESTER,Property damage only (none injured),LINCOLN STREET,,,Local police
4053094,3/19/2015,12:52 PM,WORCESTER,Non-fatal injury,LINCOLN STREET / GILMAN STREET,,,Local police
4053098,3/19/2015,10:41 AM,WORCESTER,Property damage only (none injured),JUNE STREET / CHANDLER STREET,,,Local police
4053958,1/24/2015,6:26 PM,WORCESTER,Property damage only (none injured),HIGHLAND STREET / RUSSELL STREET,,,Local police
4054240,1/12/2015,5:15 PM,WORCESTER,Non-fatal injury,LINCOLN STREET,,,Local police
4054258,2/5/2015,3:30 PM,WORCESTER,Property damage only (none injured),HIGHLAND STREET,,,Local police
4054269,5/26/2015,2:30 PM,WORCESTER,Property damage only (none injured),PARK AVENUE / SALISBURY STREET,,,Local police
4054278,1/21/2015,11:34 PM,WORCESTER,Property damage only (none injured),NEWTON AVENUE / HIGHLAND STREET,,,Local police
4054289,5/29/2015,3:30 PM,WORCESTER,Property damage only (none injured),LINCOLN STREET,,,Local police
4054294,5/3/2015,3:15 AM,WORCESTER,Not Reported,FORBES STREET,,,Local police
4054304,1/4/2015,3:51 PM,WORCESTER,Property damage only (none injured),LINCOLN STREET / CRESCENT STREET,,,Local police
4054307,2/28/2015,7:43 PM,WORCESTER,Non-fatal injury,LINCOLN STREET,,,Local police
4055123,2/6/2015,7:15 PM,WORCESTER,Non-fatal injury,PERKINS STREET / WINDSOR STREET,,,MBTA police
4055135,2/28/2015,10:41 AM,WORCESTER,Non-fatal injury,MCKINLEY ROAD,,,Local police
4055143,2/3/2015,6:35 PM,WORCESTER,Not Reported,INSTITUTE ROAD,,,Local police
4055149,2/19/2015,7:30 PM,WORCESTER,Property damage only (none injured),PLANTATION STREET,,,Local police
4055151,2/6/2015,11:30 AM,WORCESTER,Property damage only (none injured),PARK AVENUE,,,Local police
4055159,2/6/2015,9:15 AM,WORCESTER,Property damage only (none injured),INSTITUTE ROAD / DEAN STREET,,,Local police
4055180,5/20/2015,4:19 PM,WORCESTER,Non-fatal injury,MAY STREET,,,Local police
4055227,2/3/2015,3:15 PM,WORCESTER,Non-fatal injury,PAINE STREET,,,Local police
4055235,2/4/2015,9:11 AM,WORCESTER,Property damage only (none injured),SALISBURY STREET,,,Local police
4055241,2/24/2015,8:29 PM,WORCESTER,Property damage only (none injured),HOWLAND TERRACE / MONROE AVENUE,,,Local police
4055370,2/21/2015,2:12 AM,WORCESTER,Non-fatal injury,INSTITUTE ROAD / HARVARD STREET,,,Local police
4055393,2/16/2015,9:00 PM,WORCESTER,Property damage only (none injured),WESTMINSTER STREET,,,Local police
4055399,2/3/2015,11:43 AM,WORCESTER,Property damage only (none injured),HIGHLAND STREET / WEST STREET,,,Local police
4055406,2/23/2015,4:30 PM,WORCESTER,Property damage only (none injured),CRESCENT STREET,,,Local police
4055408,2/23/2015,12:43 PM,WORCESTER,Property damage only (none injured),HIGHLAND STREET / RUSSELL STREET,,,Local police
4055415,2/23/2015,9:35 AM,WORCESTER,Non-fatal injury,LINCOLN STREET / HARLOW STREET,,,Local police
4055694,2/17/2015,4:33 PM,WORCESTER,Property damage only (none injured),DOVER STREET,,,Local police
4055701,2/16/2015,5:22 PM,WORCESTER,Property damage only (none injured),BOYNTON STREET,,,Local police
4055703,2/17/2015,6:31 PM,WORCESTER,Unknown,WIGWAM HILL DRIVE,,,Local police
4055727,2/2/2015,9:30 PM,WORCESTER,Property damage only (none injured),WETHERELL STREET,,,Local police
4055974,2/17/2015,9:10 PM,WORCESTER,Property damage only (none injured),STURGIS STREET / WINDSOR STREET,,,Local police
4055975,2/3/2015,11:13 AM,WORCESTER,Property damage only (none injured),HAVILAND STREET / HIGHLAND STREET,,,Local police
4055983,2/19/2015,12:30 PM,WORCESTER,Property damage only (none injured),HIGHLAND STREET / WESTLAND STREET,,,Local police
4056022,2/18/2015,5:15 PM,WORCESTER,Property damage only (none injured),PLEASANT STREET / HIGHLAND STREET /,,,Local police
4056031,2/18/2015,12:14 PM,WORCESTER,Non-fatal injury,GROVE STREET,,,Local police
4056071,2/12/2015,12:10 AM,WORCESTER,Non-fatal injury,LINCOLN STREET / STURGIS STREET,,,Local police
4056359,2/18/2015,1:20 AM,WORCESTER,Non-fatal injury,JUNE STREET / MAY STREET,,,Local police
4056372,2/17/2015,10:00 PM,WORCESTER,Property damage only (none injured),INSTITUTE ROAD / PARK AVENUE,,,Local police
4056435,2/17/2015,9:57 AM,WORCESTER,Property damage only (none injured),HIGHLAND STREET,,,Local police
4056446,2/13/2015,5:28 AM,WORCESTER,Property damage only (none injured),JUNE STREET / MAY STREET,,,Local police
4056627,2/15/2015,8:40 PM,WORCESTER,Property damage only (none injured),HIGHLAND STREET,,,Local police
4056642,2/25/2015,3:50 PM,WORCESTER,Property damage only (none injured),LINCOLN STREET / GOLDSBERRY STREET,,,Local police
4057901,3/15/2015,11:47 AM,WORCESTER,Non-fatal injury,SALISBURY STREET / PARK AVENUE,,,Local police
4057929,2/10/2015,12:50 AM,WORCESTER,Property damage only (none injured),GROVE STREET / NORTH STREET,,,Local police
4057932,2/9/2015,5:00 PM,WORCESTER,Property damage only (none injured),CATHARINE STREET,,,Local police
4057947,2/9/2015,8:41 PM,WORCESTER,Property damage only (none injured),PLEASANT STREET,,,Local police
4058189,2/8/2015,11:35 PM,WORCESTER,Property damage only (none injured),PLANTATION STREET,,,Local police
4058210,2/8/2015,7:30 AM,WORCESTER,Property damage only (none injured),PLANTATION STREET,,,Local police
4058413,2/14/2015,10:30 PM,WORCESTER,Property damage only (none injured),PAINE STREET / PERKINS STREET,,,Local police
4058458,3/10/2015,9:00 PM,WORCESTER,Property damage only (none injured),STURGIS STREET,,,Local police
4058692,2/13/2015,9:16 PM,WORCESTER,Non-fatal injury,GODDARD MEMORIAL DRIVE / COPPAGE DRIVE,,,Local police
4058771,2/13/2015,10:50 AM,WORCESTER,Property damage only (none injured),SALISBURY STREET / PARK AVENUE,,,Local police
4058789,3/10/2015,8:30 AM,WORCESTER,Property damage only (none injured),SOUTH FLAGG STREET / HADWEN ROAD,,,Local police
4059276,3/6/2015,6:20 PM,WORCESTER,Non-fatal injury,PARK AVENUE,,,Local police
4059585,6/4/2015,9:37 PM,WORCESTER,Non-fatal injury,INTERSTATE 290 Rte 290 W,,,State police
4059592,6/10/2015,6:25 AM,WORCESTER,Non-fatal injury,Rte 290 E,UNKNOWN,,State police
4059614,6/19/2015,3:10 PM,WORCESTER,Non-fatal injury,INTERSTATE 290 Rte 290 W,,,State police
4059615,6/19/2015,3:51 PM,WORCESTER,Non-fatal injury,INTERSTATE 290 Rte 290 W,,,State police
4060453,6/30/2015,7:40 AM,WORCESTER,Property damage only (none injured),LINCOLN STREET / GOLDSBERRY STREET /,,,State police
4060454,7/3/2015,6:50 AM,WORCESTER,Property damage only (none injured),Rte 290 W,UNKNOWN,,State police
4060886,3/20/2015,6:48 PM,WORCESTER,Property damage only (none injured),HIGHLAND STREET,,,Local police
4061309,6/9/2015,12:41 PM,WORCESTER,Property damage only (none injured),Rte 290 W,,,State police
4061410,3/21/2015,10:40 AM,WORCESTER,Property damage only (none injured),HIGHLAND STREET / RUSSELL STREET,,,Local police
4061769,3/28/2015,11:56 AM,WORCESTER,Property damage only (none injured),SALISBURY STREET,,,Local police
4062642,3/4/2015,4:30 PM,WORCESTER,Property damage only (none injured),LINCOLN STREET,,,Local police
4062654,3/4/2015,9:30 AM,WORCESTER,Unknown,GODDARD MEMORIAL DRIVE,,,Local police
4063700,2/21/2015,9:00 AM,WORCESTER,Not Reported,GREEN HILL PARKWAY,,,Local police
4063701,6/17/2015,11:44 PM,WORCESTER,Property damage only (none injured),SKYLINE DRIVE,,,Local police
4064108,1/4/2015,1:04 PM,WORCESTER,Property damage only (none injured),HIGHLAND STREET,,,Local police
4064484,6/20/2015,5:02 PM,WORCESTER,Non-fatal injury,HIGHLAND STREET,,,Local police
4064668,7/18/2015,10:50 AM,WORCESTER,Property damage only (none injured),Rte 290 E,UNKNOWN,,State police
4065620,6/23/2015,3:33 PM,WORCESTER,Non-fatal injury,PARK AVENUE / HIGHLAND STREET,,,MBTA police
4065673,6/8/2015,12:45 PM,WORCESTER,Not Reported,PARK AVENUE,INSTITUTE ROAD,,Local police
4066635,7/24/2015,5:20 PM,WORCESTER,Property damage only (none injured),INTERSTATE 290 Rte 290 W,RAMP-PLANTATION ST TO RT 290 WB,,State police
4066760,4/22/2015,2:45 PM,WORCESTER,Property damage only (none injured),SALISBURY STREET / PRESCOTT STREET,,VOKE LOFT,Local police
4066763,4/22/2015,1:21 PM,WORCESTER,Property damage only (none injured),HIGHLAND STREET,,DOHERTY HS,Local police
4066784,4/21/2015,4:18 PM,WORCESTER,Non-fatal injury,PLEASANT STREET / JUNE STREET,,,Local police
4066788,4/18/2015,12:00 AM,WORCESTER,Not Reported,LINCOLN STREET,,,Local police
4066825,4/9/2015,7:00 PM,WORCESTER,Property damage only (none injured),HIGHLAND STREET Rte 17 E,,,Local police
4066911,7/21/2015,7:00 PM,WORCESTER,Property damage only (none injured),Rte 290 E,UNKNOWN,,State police
4067186,4/17/2015,10:56 AM,WORCESTER,Non-fatal injury,CHANDLER STREET / HADWEN ROAD,,,Local police
4067263,4/3/2015,12:13 AM,WORCESTER,Property damage only (none injured),ORMOND STREET,,,Local police
4067298,4/15/2015,6:00 PM,WORCESTER,Property damage only (none injured),PARK AVENUE,,,Local police
4067300,4/2/2015,1:49 AM,WORCESTER,Non-fatal injury,GODDARD MEMORIAL DRIVE,,,Local police
4067313,4/15/2015,9:00 AM,WORCESTER,Property damage only (none injured),SALISBURY STREET / BOYNTON STREET,,,Local police
4067371,4/7/2015,10:30 AM,WORCESTER,Property damage only (none injured),GROVE STREET / SALISBURY STREET,,,Local police
4067396,4/16/2015,2:00 PM,WORCESTER,Property damage only (none injured),PARK AVENUE / HIGHLAND STREET,,,Local police
4067656,4/6/2015,1:22 PM,WORCESTER,Property damage only (none injured),CHANDLER STREET / JUNE STREET,,,Local police
4067709,4/11/2015,3:39 PM,WORCESTER,Property damage only (none injured),INSTITUTE ROAD / PARK AVENUE,,,Local police
4067715,4/11/2015,12:15 PM,WORCESTER,Property damage only (none injured),HACKFELD ROAD / INSTITUTE ROAD,,,Local police
4067721,4/10/2015,9:00 PM,WORCESTER,Not Reported,ROCKPORT ROAD / DUXBURY ROAD,,,Local police
4067821,3/10/2015,1:50 PM,WORCESTER,Property damage only (none injured),SALISBURY STREET / BOYNTON STREET,,,Local police
4067991,7/23/2015,9:10 AM,WORCESTER,Property damage only (none injured),Rte 290 E,UNKNOWN,,State police
4068201,1/7/2015,10:00 PM,WORCESTER,Non-fatal injury,LINCOLN STREET / PERKINS STREET,,,Local police
4068226,3/10/2015,7:22 PM,WORCESTER,Not Reported,LINCOLN STREET / CRESCENT STREET,,,Local police
4068241,4/25/2015,6:00 PM,WORCESTER,Property damage only (none injured),LINCOLN STREET / CATHARINE STREET,,,Local police
4068262,4/24/2015,12:27 PM,WORCESTER,Property damage only (none injured),SALISBURY STREET,,,Local police
4068326,4/27/2015,8:30 AM,WORCESTER,Property damage only (none injured),ASHTON STREET,DUXBURY ROAD,,Local police
4068331,4/28/2015,3:18 PM,WORCESTER,Property damage only (none injured),LINCOLN STREET,,,Local police
4068334,4/28/2015,1:50 PM,WORCESTER,Property damage only (none injured),GROVE STREET,,,Local police
4068342,4/28/2015,11:36 AM,WORCESTER,Non-fatal injury,PLANTATION STREET / NATURAL HISTORY ROAD,,,Local police
4068523,7/17/2015,10:45 PM,WORCESTER,Property damage only (none injured),Rte 290 E,,,State police
4069676,4/27/2015,3:54 PM,WORCESTER,Non-fatal injury,HIGHLAND STREET,HAVILAND STREET,,Local police
4070288,4/30/2015,11:14 PM,WORCESTER,Property damage only (none injured),PARK AVENUE,,,Local police
4070302,4/30/2015,11:28 AM,WORCESTER,Property damage only (none injured),CHANDLER STREET,CLARIDGE DRIVE,,Local police
4070819,8/3/2015,7:50 AM,WORCESTER,Property damage only (none injured),Rte 290 E,UNKNOWN,,State police
4074682,8/8/2015,4:51 PM,WORCESTER,Property damage only (none injured),PARK AVENUE,,,Local police
4075523,8/10/2015,10:30 AM,WORCESTER,Property damage only (none injured),RAMP-RT 290 WB TO RT 70 (W) / LINCOLN STREET Rte SR70 S / RAMP-RT 290 WB TO RT 70 (W),,EXIT #18 OFF RAMP,State police
4075869,7/13/2015,12:00 PM,WORCESTER,Not Reported,LINCOLN STREET Rte SR70 N / RAMP-RT 70 TO RT 290 EB (W) / \,,,Local police
4077898,5/12/2015,2:13 PM,WORCESTER,Property damage only (none injured),LINCOLN STREET Rte SR70 S / SALISBURY STREET,,VOKE LOFTS,Local police
4078516,5/10/2015,1:58 PM,WORCESTER,Non-fatal injury,INTERSTATE 290 Rte I290 W / RAMP-RT 290 WB TO RT 70 (W),,,Local police
4079492,8/24/2015,6:29 PM,WORCESTER,Property damage only (none injured),INTERSTATE 290 Rte 290 E,,1/4 MI PRIOR TO QUINSIGAMOND BRI,State police
