Crash Number,Crash Date,Crash Time,City/Town,Crash Severity,Roadway,Near Intersection Roadway,Landmark,Police Agency
3739250,9/29/2013,6:38 PM,WORCESTER,Property damage only (none injured),MASSASOIT ROAD / SOUTHWEST CUTOFF / Rte 20,,,Local police
3749431,11/9/2013,1:50 PM,WORCESTER,Non-fatal injury,SOUTHWEST CUTOFF,,,Local police
3750049,8/8/2013,9:55 AM,WORCESTER,Non-fatal injury,SOUTHWEST CUTOFF Rte 20 W,GRANITE STREET,,Local police
3750226,11/26/2013,3:10 PM,WORCESTER,Non-fatal injury,SPOFFORD ROAD,,,Local police
3750944,11/26/2013,7:30 AM,WORCESTER,Not Reported,GREENWOOD STREET / ROSE LANE,,,Local police
3751025,11/15/2013,5:20 PM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF,,,Local police
3786525,1/3/2013,6:10 PM,MILLBURY,Property damage only (none injured),GREENWOOD STREET / SOUTHWEST CUTOFF Rte 20 W,,PRIZE CHOPPER PLAZA,Local police
4000591,10/9/2014,3:12 PM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF Rte 20 W,,,Local police
4022269,3/14/2015,10:25 PM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF / GRANITE STREET /,,,State police
4022539,1/13/2015,5:16 PM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF Rte 20 E,,,Local police
4031875,3/12/2015,10:25 PM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF,,,Local police
4050744,3/29/2015,5:24 PM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF / MASSASOIT ROAD,,,Local police
4054277,5/28/2015,5:21 AM,WORCESTER,Property damage only (none injured),PURPLE HEART HIGHWAY Rte SR146 N / RAMP-RTS 122A NB/146 NB TO MILLBURY ST (,,,Local police
4066798,4/21/2015,6:59 AM,WORCESTER,Non-fatal injury,GRANITE STREET,,,Local police
4066824,4/9/2015,7:31 PM,WORCESTER,Non-fatal injury,GRANITE STREET / SOUTHWEST CUTOFF,,,Local police
4083443,6/15/2015,1:45 PM,WORCESTER,Not Reported,GREENWOOD STREET,Rte 20,,Local police
4090407,6/25/2015,2:36 PM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF Rte 20,,,Local police
4090959,6/26/2015,10:08 AM,WORCESTER,Non-fatal injury,SOUTHWEST CUTOFF,,,Local police
4090995,6/15/2015,4:30 PM,WORCESTER,Non-fatal injury,SOUTHWEST CUTOFF,,,Local police
4093763,6/25/2015,7:45 AM,WORCESTER,Not Reported,Rte 20 / LATTI FARM ROAD,,,Local police
4093824,6/24/2015,5:45 AM,WORCESTER,Non-fatal injury,SOUTHWEST CUTOFF / LATTI FARM ROAD,,,Local police
4096397,7/13/2015,5:46 PM,WORCESTER,Property damage only (none injured),GREENWOOD STREET / SOUTHWEST CUTOFF,,,Local police
4096400,7/13/2015,1:40 PM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF / Rte 20 / GRANITE STREET,,REM AUTOMOTIVES,Local police
4097734,7/10/2015,9:45 AM,WORCESTER,Property damage only (none injured),GREENWOOD STREET,,WEBSTER FIRST,Local police
4097741,7/5/2015,8:03 PM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF,,,Local police
4097742,7/5/2015,1:54 AM,WORCESTER,Property damage only (none injured),MASSASOIT ROAD,,,Local police
4098152,7/21/2015,12:42 PM,WORCESTER,Non-fatal injury,GREENWOOD STREET,,BURLINGTON COAT FACTORY,Local police
4098305,6/7/2015,6:50 PM,WORCESTER,Non-fatal injury,SOUTHWEST CUTOFF Rte 20 E,,BELSITO TOWING,Local police
4112768,9/9/2015,5:06 PM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF Rte 20 W / ESKOW ROAD,,,Local police
4125256,8/16/2015,2:08 PM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF,,,Local police
4128341,8/10/2015,12:30 PM,WORCESTER,Not Reported,SOUTHWEST CUTOFF,,,Local police
1415183,1/14/2002,8:10 AM,WORCESTER,Not Reported,MILLBURY STREET,CLIFF STREET,,State police
1421092,1/13/2002,2:21 AM,WORCESTER,Non-fatal injury,SOUTHWEST CUTOFF Rte 20 / GRANITE STREET,,,Local police
1699221,12/18/2003,4:52 AM,WORCESTER,Non-fatal injury,GRANITE STREET / Rte 20,,,Local police
1699685,1/20/2003,12:15 PM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF Rte 20 E / MASSASOIT ROAD,,,Local police
1700734,1/2/2003,5:55 PM,WORCESTER,Property damage only (none injured),Rte 20 E / GRANITE STREET,,,Local police
1702205,12/2/2003,6:50 AM,WORCESTER,Not Reported,Rte 20 / MASSASOIT ROAD,,,
1703274,2/3/2003,7:25 AM,WORCESTER,Not Reported,Rte 20 / GRANITE STREET,,,Local police
1703286,2/3/2003,7:20 AM,WORCESTER,Non-fatal injury,Rte 20 W / GRANITE STREET,,,Local police
1703570,2/5/2003,6:14 PM,WORCESTER,Non-fatal injury,SOUTHWEST CUTOFF Rte 20 / ESKOW ROAD,,,Local police
1703948,1/25/2003,1:45 AM,WORCESTER,Property damage only (none injured),MILLBURY STREET Rte 146 N,,,Local police
1708084,9/27/2003,9:09 PM,WORCESTER,Fatal injury,GRANITE STREET,GARNET STREET,,Local police
1708835,2/18/2003,10:30 AM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF Rte 20 W,MASSASOIT ROAD,,Local police
1709231,2/13/2003,6:08 AM,WORCESTER,Non-fatal injury,SOUTHWEST CUTOFF Rte 20 W,MASSASOIT ROAD,MOBILE STATION,Local police
1709575,2/17/2003,11:00 AM,WORCESTER,Non-fatal injury,MILLBURY STREET / CLIFF STREET,,,Local police
1711543,12/20/2003,6:15 PM,WORCESTER,Non-fatal injury,SOUTHWEST CUTOFF Rte 20 / GRANITE STREET / SOUTHWEST CUTOFF Rte 20,GRANITE STREET,REM AUTO SALES,
1713385,3/8/2003,3:04 AM,WORCESTER,Property damage only (none injured),GREENWOOD STREET,,,Local police
1713757,3/4/2003,10:00 AM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF Rte 20,MASSASOIT ROAD,,Local police
1715216,3/6/2003,12:30 PM,WORCESTER,Property damage only (none injured),GRANITE STREET / GARNET STREET,,,Local police
1720382,2/2/2003,12:21 PM,WORCESTER,Fatal injury,GRANITE STREET,GARNET STREET,,Local police
1723012,2/10/2003,8:56 AM,WORCESTER,Property damage only (none injured),GREENWOOD STREET,,,Local police
1726732,4/9/2003,11:20 AM,WORCESTER,Non-fatal injury,SOUTHWEST CUTOFF,MASSASOIT ROAD,,Local police
1729489,5/8/2003,3:44 PM,WORCESTER,Property damage only (none injured),Rte 20 E / WALES STREET,,,Local police
1729911,5/5/2003,4:08 PM,WORCESTER,Non-fatal injury,MILLBURY STREET,,,Local police
1730052,5/4/2003,3:21 AM,WORCESTER,Property damage only (none injured),GREENWOOD STREET / AGRAND STREET,,,Local police
1730086,5/1/2003,8:30 AM,WORCESTER,Property damage only (none injured),MILLBURY STREET Rte 146 N,CLIFF STREET,,Local police
1731041,4/18/2003,10:30 AM,WORCESTER,Not Reported,Rte 20 / GREENWOOD STREET,,,Local police
1731082,4/17/2003,8:57 AM,WORCESTER,Non-fatal injury,MILLBURY STREET,,,Local police
1739811,7/24/2003,4:30 PM,WORCESTER,Unknown,Rte 20 / GREENWOOD STREET,,,
1741039,5/23/2003,2:00 PM,WORCESTER,Non-fatal injury,Rte 20 E / GREENWOOD STREET,,,Local police
1745663,10/25/2003,10:15 PM,WORCESTER,Non-fatal injury,/ MASSASOIT ROAD Rte 20,Rte 20,,Local police
1745741,6/18/2003,11:45 AM,WORCESTER,Not Reported,SOUTHWEST CUTOFF Rte 20 W,MASSASOIT ROAD,DRIVEWAY MOBILE GAS,Local police
1745764,10/17/2003,5:20 PM,WORCESTER,Property damage only (none injured),MASSASOIT ROAD,SOUTHWEST CUTOFF Rte 20,MOBILE HONEY DEW,
1745842,6/16/2003,2:15 PM,WORCESTER,Property damage only (none injured),GREENWOOD STREET,,,Local police
1746085,6/8/2003,1:15 PM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF / GREENWOOD STREET,,,Local police
1746437,6/9/2003,1:30 AM,WORCESTER,Property damage only (none injured),MILLBURY STREET Rte 146,CLIFF STREET,,
1747016,6/24/2003,1:00 PM,WORCESTER,Not Reported,MILLBURY STREET Rte 146 S,,,Local police
1747034,6/21/2003,11:30 AM,WORCESTER,Property damage only (none injured),GREENWOOD STREET,,,Local police
1749265,7/25/2003,11:00 AM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF Rte 20 E,GREENWOOD STREET,,Local police
1749620,7/9/2003,10:06 AM,WORCESTER,Non-fatal injury,GREENWOOD STREET / RYDBERG TERRACE,,,Local police
1749886,7/28/2003,10:35 PM,WORCESTER,Not Reported,GREENWOOD STREET,,,Local police
1749914,7/3/2003,7:40 AM,WORCESTER,Non-fatal injury,SOUTHWEST CUTOFF Rte 20 E / MASSASOIT ROAD,,,Local police
1758600,11/5/2003,11:40 AM,WORCESTER,Non-fatal injury,GREENWOOD STREET,,,Local police
1758816,8/15/2003,8:30 AM,WORCESTER,Non-fatal injury,MASSASOIT ROAD,,,Local police
1759137,8/12/2003,7:20 AM,WORCESTER,Non-fatal injury,GREENWOOD STREET / Rte 20,,,Local police
1759551,8/17/2003,10:57 AM,WORCESTER,Not Reported,GREENWOOD STREET,,,Local police
1763335,12/24/2003,2:30 AM,WORCESTER,Property damage only (none injured),MILLBURY STREET / SOUTHWEST CUTOFF / BAILIN DRIVE / MASSASOIT ROAD,SPRAGUE LANE,,
1766642,9/24/2003,10:45 AM,WORCESTER,Property damage only (none injured),MASSASOIT ROAD,,MOBILE GAS,Local police
1766839,9/12/2003,4:00 PM,WORCESTER,Property damage only (none injured),Rte 20 / GRANITE STREET,,,Local police
1766911,9/26/2003,4:12 PM,WORCESTER,Non-fatal injury,GREENWOOD STREET,,,Local police
1767061,9/10/2003,5:35 PM,WORCESTER,Property damage only (none injured),GRANITE STREET,,,Local police
1767191,9/10/2003,8:08 PM,WORCESTER,Non-fatal injury,GREENWOOD STREET / SPOFFORD ROAD,,,Local police
1767285,9/17/2003,8:30 AM,WORCESTER,Property damage only (none injured),GREENWOOD STREET,ROSE LANE,,Local police
1767610,9/2/2003,8:00 AM,WORCESTER,Property damage only (none injured),Rte 20 / GREENWOOD STREET,,,
1768304,9/19/2003,3:35 PM,WORCESTER,Non-fatal injury,GREENWOOD STREET,,,Local police
1768818,9/18/2003,12:30 PM,WORCESTER,Non-fatal injury,Rte 20 E / GREENWOOD STREET,,,Local police
1772242,7/28/2003,3:15 PM,WORCESTER,Not Reported,MASSASOIT ROAD / WORCESTER CENTER BOULEVARD Rte 20 E,,,
1778555,10/29/2003,8:00 AM,WORCESTER,Not Reported,GRAFTON STREET,,,Local police
1778556,10/17/2003,11:19 PM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF Rte 20 E,MASSASOIT ROAD,,Local police
1778711,10/20/2003,7:25 AM,WORCESTER,Non-fatal injury,MASSASOIT ROAD,SOUTHWEST CUTOFF Rte 20 S,,Local police
1779539,10/26/2003,1:40 PM,WORCESTER,Non-fatal injury,Rte 20 E / GRANITE STREET,,,Local police
1779718,10/26/2003,4:00 PM,WORCESTER,Property damage only (none injured),GRAFTON STREET,,,State police
1788243,10/31/2003,8:15 AM,WORCESTER,Property damage only (none injured),GRANITE STREET,,,Local police
1788330,11/4/2003,5:40 PM,WORCESTER,Non-fatal injury,GREENWOOD STREET,,,Local police
1788453,11/7/2003,9:00 PM,WORCESTER,Non-fatal injury,GREENWOOD STREET / Rte 20,,,Local police
1792432,12/15/2003,4:45 AM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF,MASSASOIT ROAD,,Local police
1792588,12/21/2003,1:52 PM,WORCESTER,Property damage only (none injured),GREENWOOD STREET / Rte 20,,,Local police
1796465,1/20/2004,12:30 PM,WORCESTER,Non-fatal injury,SOUTHWEST CUTOFF Rte 20 W,MASSASOIT ROAD,,Local police
1796721,1/19/2004,11:00 AM,WORCESTER,Non-fatal injury,GREENWOOD STREET,,,Local police
1797770,1/28/2004,11:44 PM,WORCESTER,Non-fatal injury,GREENWOOD STREET,,,Local police
1798237,1/30/2004,8:00 AM,WORCESTER,Property damage only (none injured),GRAFTON STREET,,,Local police
1799070,1/13/2004,4:00 PM,WORCESTER,Non-fatal injury,SOUTHWEST CUTOFF Rte 20 E / GRANITE STREET,,,Local police
1807390,2/25/2004,2:30 PM,WORCESTER,Non-fatal injury,GREENWOOD STREET Rte 20,Rte 20,,Local police
1808325,5/18/2004,7:15 AM,WORCESTER,Not Reported,Rte 20 / GREENWOOD STREET,,,Local police
1812809,3/6/2004,9:30 PM,WORCESTER,Property damage only (none injured),Rte 20 / MASSASOIT ROAD,,,Local police
1823260,3/31/2004,10:10 PM,WORCESTER,Property damage only (none injured),GREENWOOD STREET / Rte 20,,,Local police
1823262,3/22/2004,3:00 PM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF Rte 20 W / GRANITE STREET,,,Local police
1823943,3/24/2004,11:25 AM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF Rte 20 E,GREENWOOD STREET,PAPA GINOS RESTAURANT,Local police
1824790,3/17/2004,6:10 AM,WORCESTER,Not Reported,SOUTHWEST CUTOFF Rte 20 / GREENWOOD STREET,,,Local police
1825048,3/2/2004,7:30 PM,WORCESTER,Property damage only (none injured),CONWAY STREET / HELMET STREET,,,Local police
1849083,4/12/2004,7:10 AM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF / GREENWOOD STREET,,,Local police
1849120,4/23/2004,9:09 AM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF Rte 20 E / MASSASOIT ROAD,,,Local police
1849200,1/2/2004,10:00 AM,WORCESTER,Unknown,CLIFF STREET,,,Local police
1849238,4/21/2004,12:35 AM,WORCESTER,Non-fatal injury,GREENWOOD STREET / RYDBERG TERRACE,,,Local police
1849253,4/1/2004,11:19 PM,WORCESTER,Not Reported,SOUTHWEST CUTOFF,GREENWOOD STREET,,Local police
1849455,4/16/2004,7:52 AM,WORCESTER,Non-fatal injury,GRANITE STREET / NYLAND STREET,,,Local police
1853139,12/14/2004,2:40 PM,WORCESTER,Property damage only (none injured),GREENWOOD STREET / SOUTHWEST CUTOFF / Rte 20,,,Local police
1853789,4/5/2004,6:00 PM,WORCESTER,Not Reported,GREENWOOD STREET,Rte 20,MCDONALDS,
1858827,2/28/2004,12:00 PM,WORCESTER,Non-fatal injury,SOUTHWEST CUTOFF Rte 20,GREENWOOD STREET,,
1859847,10/30/2004,2:45 PM,WORCESTER,Non-fatal injury,SOUTHWEST CUTOFF Rte 20,GREENWOOD STREET Rte 20,,
1861903,9/7/2004,6:45 AM,WORCESTER,Property damage only (none injured),GREENWOOD STREET Rte 20,Rte 20,,
1864245,5/10/2004,5:50 PM,WORCESTER,Unknown,GRAFTON STREET,,,Local police
1864704,5/3/2004,2:30 PM,WORCESTER,Property damage only (none injured),MASSASOIT ROAD,,,Local police
1864968,6/24/2004,9:53 PM,WORCESTER,Non-fatal injury,SOUTHWEST CUTOFF Rte 20 / ESKOW ROAD,,,Local police
1865143,5/27/2004,4:05 PM,WORCESTER,Non-fatal injury,CONWAY STREET,,,Local police
1865362,6/30/2004,6:30 PM,WORCESTER,Non-fatal injury,GRANITE STREET / SOUTHWEST CUTOFF Rte 20,,,Local police
1865543,6/2/2004,12:01 AM,WORCESTER,Non-fatal injury,SOUTHWEST CUTOFF Rte 20,MASSASOIT ROAD Rte 20,,Local police
1865788,5/4/2004,1:30 PM,WORCESTER,Property damage only (none injured),GREENWOOD STREET,,,Local police
1865880,5/17/2004,6:40 PM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF Rte 20 E / GRANITE STREET / PARKHILL ROAD,,,Local police
1865895,5/17/2004,5:00 PM,WORCESTER,Non-fatal injury,SOUTHWEST CUTOFF / ESKOW ROAD,,,Local police
1867272,3/6/2005,9:30 AM,WORCESTER,Not Reported,SOUTHWEST CUTOFF Rte 20,GREENWOOD STREET,,
1867710,2/14/2005,12:00 PM,WORCESTER,Non-fatal injury,MASSASOIT ROAD Rte 20,Rte 20,,Local police
1868587,7/27/2004,3:50 PM,WORCESTER,Property damage only (none injured),MASSASOIT ROAD / SOUTWEST CUTOFF / Rte 20,,,Local police
1868814,7/10/2004,6:40 PM,WORCESTER,Not Reported,SPOFFORD ROAD,,,Local police
1868895,7/22/2004,10:15 AM,WORCESTER,Non-fatal injury,SOUTHWEST CUTOFF Rte 20 / GRANITE STREET,,,Local police
1868937,7/1/2004,1:26 PM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF Rte 20,GREENWOOD STREET,557 SW CUTOFF,Local police
1869095,7/3/2004,6:22 AM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF / MASSASOIT ROAD,,,Local police
1869175,7/2/2004,3:25 PM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF Rte 20 W,GRANITE STREET,,Local police
1869648,1/26/2005,3:00 PM,WORCESTER,Property damage only (none injured),SPOFFORD ROAD / GREENWOOD STREET,,,Local police
1872778,10/30/2004,12:45 PM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF Rte 20,GREENWOOD STREET,MCDONALDS RESTUANT,
1873489,1/10/2005,5:15 AM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF Rte 20,Rte 20,PRICE CHOPPER ENT,
1877683,8/8/2004,5:20 PM,WORCESTER,Non-fatal injury,GREENWOOD STREET,Rte 20,,Local police
1877802,8/29/2004,2:05 PM,WORCESTER,Property damage only (none injured),GREENWOOD STREET,,,Local police
1877974,8/23/2004,11:30 AM,WORCESTER,Non-fatal injury,GREENWOOD STREET / SPOFFORD ROAD,,,Local police
1878292,8/1/2004,10:00 PM,WORCESTER,Property damage only (none injured),GRAFTON STREET,,,Local police
1881582,1/16/2005,10:45 AM,WORCESTER,Non-fatal injury,GREENWOOD STREET / Rte 20,,,Local police
1882491,12/4/2004,2:15 AM,WORCESTER,Non-fatal injury,SOUTHWEST CUTOFF Rte 20 E / GRANITE STREET Rte 20 N,,,Local police
1890320,9/4/2004,1:10 PM,WORCESTER,Non-fatal injury,SOUTHWEST CUTOFF Rte 20 E,GREENWOOD STREET,GREENWOOD ST,Local police
1890789,9/17/2004,4:25 PM,WORCESTER,Property damage only (none injured),GREENWOOD STREET,,,Local police
1891342,9/29/2004,6:30 AM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF Rte 20 / GREENWOOD STREET /,,,Local police
1891411,9/28/2004,5:45 PM,WORCESTER,Property damage only (none injured),Rte 20 / MASSASOIT ROAD,,,Local police
1891554,9/26/2004,8:20 PM,WORCESTER,Non-fatal injury,MASSASOIT ROAD / Rte 20,,,Local police
1894050,9/18/2004,2:50 PM,WORCESTER,Property damage only (none injured),GRAFTON STREET Rte 122 S,,,Local police
1895968,1/1/2005,10:00 PM,WORCESTER,Property damage only (none injured),GREENWOOD STREET / SOUTHWEST CUTOFF Rte 20,,,Local police
1911391,3/22/2005,12:00 PM,WORCESTER,Property damage only (none injured),ESKOW ROAD,Rte 20,,
1912457,1/28/2005,3:30 PM,WORCESTER,Non-fatal injury,SPOFFORD ROAD / GREENWOOD STREET,,,
1919373,1/20/2005,5:00 PM,WORCESTER,Property damage only (none injured),GREENWOOD STREET,,,Local police
1925000,2/14/2005,11:55 AM,WORCESTER,Non-fatal injury,SOUTHWEST CUTOFF Rte 20,MASSASOIT ROAD,,
1927111,10/2/2004,9:45 PM,WORCESTER,Not Reported,Rte 20 / MASSASOIT ROAD,,,Local police
1935682,9/23/2005,5:51 AM,WORCESTER,Fatal injury,SOUTHWEST CUTOFF,,LATTI FARM ROAD,Local police
1936080,1/21/2005,6:00 AM,WORCESTER,Property damage only (none injured),GREENWOOD STREET,Rte 20,,
1937231,1/31/2005,6:00 PM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF Rte 20,GREENWOOD STREET,,Local police
1939485,11/11/2004,6:20 AM,WORCESTER,Not Reported,GRAFTON STREET,,,Local police
1939745,11/8/2004,12:15 PM,WORCESTER,Not Reported,MILLBURY STREET,,,Local police
1940157,11/1/2004,8:30 PM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF / ESKOW ROAD,,,Local police
1945839,7/22/2005,1:00 PM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF Rte 20 E,MASSASOIT ROAD,,State police
1949545,4/10/2005,2:00 AM,WORCESTER,Property damage only (none injured),GREENWOOD STREET / Rte 20 S,,,Local police
1955880,6/30/2005,4:00 PM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF Rte 20 / GREENWOOD STREET,,,
1956671,12/30/2004,1:15 PM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF Rte 20 W / GRANITE STREET,,,Local police
1957387,12/15/2004,8:00 PM,WORCESTER,Property damage only (none injured),MASSASOIT ROAD / Rte 20,,,Local police
1957388,12/6/2004,11:00 PM,WORCESTER,Property damage only (none injured),GREENWOOD STREET,,,Local police
1968844,5/16/2005,2:30 PM,WORCESTER,Not Reported,MASSASOIT ROAD / Rte 20 W,,,
1979141,1/19/2005,5:15 PM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF / MASSASOIT ROAD,,,Local police
1979518,1/25/2005,4:05 PM,WORCESTER,Property damage only (none injured),GREENWOOD STREET,,,Local police
1980279,1/24/2005,9:30 AM,WORCESTER,Property damage only (none injured),GREENWOOD STREET / SPOFFORD ROAD,,,Local police
2008716,8/25/2005,5:00 PM,WORCESTER,Non-fatal injury,GRAFTON STREET Rte 122,Rte 122,,Local police
2013623,3/21/2005,7:16 AM,WORCESTER,Non-fatal injury,ESKOW ROAD / Rte 20 E,,,Local police
2013834,3/2/2005,5:25 AM,WORCESTER,Not Reported,GRAFTON STREET,,,Local police
2014144,7/27/2005,3:30 PM,WORCESTER,Property damage only (none injured),MASSASOIT ROAD / Rte 20,,,
2014885,3/24/2005,12:45 AM,WORCESTER,Non-fatal injury,GREENWOOD STREET,,,Local police
2024275,5/10/2005,7:18 AM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF Rte 20 / GRANITE STREET,,,Local police
2024339,5/7/2005,10:54 PM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF Rte 20,GREENWOOD STREET Rte 20 N,,Local police
2030291,7/23/2005,6:00 PM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF / GREENWOOD STREET,,,Local police
2030322,7/23/2005,2:38 PM,WORCESTER,Not Reported,GREENWOOD STREET,,,Local police
2030964,7/5/2005,4:39 PM,WORCESTER,Not Reported,MASSASOIT ROAD,,,Local police
2032295,11/9/2005,3:30 PM,WORCESTER,Non-fatal injury,MASSASOIT ROAD,,,
2033585,12/5/2005,10:15 AM,WORCESTER,Not Reported,SOUTHWEST CUTOFF Rte 20 / MASSASOIT ROAD,,,
2033733,8/8/2005,3:50 PM,WORCESTER,Non-fatal injury,MILLBURY STREET,RAMP - BURNCOAT ST TO I90 SB Rte 140 N,,Local police
2034001,8/15/2005,4:25 PM,WORCESTER,Property damage only (none injured),GREENWOOD STREET,ROSE LANE,,Local police
2034022,8/5/2005,2:55 PM,WORCESTER,Property damage only (none injured),GREENWOOD STREET,,,Local police
2034075,8/17/2005,9:37 PM,WORCESTER,Not Reported,GRANITE STREET,,,Local police
2036500,7/6/2005,6:30 AM,WORCESTER,Property damage only (none injured),GRAFTON STREET Rte 122 E,,SAMARA AUTO SALES,
2042837,10/31/2005,2:20 PM,WORCESTER,Non-fatal injury,GREENWOOD STREET Rte 20,Rte 20,,
2046351,9/13/2005,3:45 PM,WORCESTER,Non-fatal injury,SOUTHWEST CUTOFF Rte 20 / GREENWOOD STREET,,,Local police
2048283,10/24/2005,9:00 PM,WORCESTER,Non-fatal injury,SOUTHWEST CUTOFF / MASSASOIT ROAD,,,Local police
2048297,10/14/2005,10:22 PM,WORCESTER,Non-fatal injury,GREENWOOD STREET,,,Local police
2048434,10/30/2005,10:35 PM,WORCESTER,Non-fatal injury,SOUTHWEST CUTOFF / GRANITE STREET,,,Local police
2048450,10/31/2005,7:30 AM,WORCESTER,Not Reported,Rte 20 E / WALES STREET,,,Local police
2048964,10/5/2005,3:00 PM,WORCESTER,Property damage only (none injured),SPOFFORD ROAD / BROUGHTON ROAD,,,Local police
2049802,10/3/2005,6:30 PM,WORCESTER,Non-fatal injury,MILLBURY STREET,,,Local police
2050027,11/16/2005,7:30 AM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF Rte 20 / MASSASOIT ROAD,,,Local police
2050228,11/17/2005,5:45 PM,WORCESTER,Property damage only (none injured),Rte 20 / GREENWOOD STREET,,,Local police
3253772,2/12/2012,6:40 PM,WORCESTER,Fatal injury,SOUTHWEST CUTOFF,,,Local police
3560224,6/27/2013,5:46 PM,WORCESTER,Non-fatal injury,GRANITE STREET / ROUTE 20 Rte 20 E / PARKHILL AVENUE,,,Local police
3664829,12/1/2013,6:50 AM,WORCESTER,Property damage only (none injured),PURPLE HEART HIGHWAY Rte SR146 N,RAMP - RT 146 NB TO MILLBURY STREET,,State police
3685150,11/27/2013,1:47 AM,WORCESTER,Non-fatal injury,PURPLE HEART HIGHWAY Rte SR146 S,RAMP - BLACKSTONE RIVER ROAD TO RT 146 S,,State police
3737328,12/12/2013,5:34 AM,WORCESTER,Property damage only (none injured),RAMP - RT 146 NB TO MILLBURY STREET / MILLBURY STREET,,1000 MILLBURY STREET,Local police
3753732,12/16/2013,8:43 AM,WORCESTER,Not Reported,MASSASOIT ROAD,,,Local police
3753854,12/29/2013,5:04 PM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF / MASSASOIT ROAD,,,Local police
3753889,11/25/2013,12:50 PM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF,,,Local police
3753939,12/17/2013,8:22 AM,WORCESTER,Property damage only (none injured),GRAFTON STREET,,GAS STATION,Local police
3754996,12/18/2013,8:00 AM,WORCESTER,Not Reported,Rte 20 / GREENWOOD STREET,,,Local police
3755009,12/7/2013,8:40 AM,WORCESTER,Non-fatal injury,SOUTHWEST CUTOFF / ESKOW ROAD,,,Local police
3756740,12/14/2013,7:11 PM,WORCESTER,Property damage only (none injured),GREENWOOD STREET,,,Local police
3756741,12/14/2013,7:11 PM,WORCESTER,Property damage only (none injured),GREENWOOD STREET,,,Local police
3756751,12/5/2013,5:47 PM,WORCESTER,Non-fatal injury,GRAFTON STREET,,7-ELEVEN,Local police
3756775,12/23/2013,9:18 AM,WORCESTER,Not Reported,/ GRANITE STREET Rte 20,Rte 20,,Local police
3756779,12/22/2013,8:19 PM,WORCESTER,Property damage only (none injured),GRANITE STREET / SOUTHWEST CUTOFF,,,Local police
3756966,11/28/2013,11:55 AM,WORCESTER,Property damage only (none injured),GREENWOOD STREET,,DRIVEWAY,Local police
3757032,11/21/2013,6:13 AM,WORCESTER,Property damage only (none injured),UPLAND GARDENS DRIVE / SPOFFORD ROAD,,,Local police
3757035,11/20/2013,4:52 PM,WORCESTER,Non-fatal injury,SOUTHWEST CUTOFF,ESKOW ROAD,,Local police
3795142,12/19/2013,9:34 AM,WORCESTER,Property damage only (none injured),GRANITE STREET / SOUTHWEST CUTOFF,,,Local police
4023423,3/19/2015,3:20 PM,WORCESTER,Property damage only (none injured),ROUTE 20 Rte US20 E / GRANITE STREET / GRANITE STREET,,,State police
4028121,2/19/2015,7:22 AM,WORCESTER,Property damage only (none injured),SOUTHWEST CUTOFF,Rte 20,,Local police
